frequency,cf1,cf2,cf3,cf4
2570.677227,0.059434996,0,0,0
2572.605717,0.056831126,0,0,0
2574.534207,0.05498822,0,0,0
2576.462697,0.052903201,0,0,0
2578.391187,0.050426,0,0,0
2580.319677,0.048963204,0,0,0
2582.248167,0.04977443,0,0,0
2584.176657,0.052136596,0,0,0
2586.105147,0.054201614,0,0,0
2588.033637,0.055127405,0,0,0
2589.962127,0.055340066,0,0,0
2591.890617,0.055288961,0,0,0
2593.819107,0.055045598,0,0,0
2595.747597,0.054654745,0,0,0
2597.676087,0.05435904,0,0,0
2599.604578,0.054867497,0,0,0
2601.533068,0.056790865,0,0,0
2603.461558,0.059435775,0,0,0
2605.390048,0.061261118,0,0,0
2607.318538,0.061648663,0,0,0
2609.247028,0.06115641,0,0,0
2611.175518,0.060272978,0,0,0
2613.104008,0.058935973,0,0,0
2615.032498,0.057077439,0,0,0
2616.960988,0.055109036,0,0,0
2618.889478,0.053690623,0,0,0
2620.817968,0.05303113,0,0,0
2622.746458,0.052843518,0,0,0
2624.674948,0.052829644,0,0,0
2626.603438,0.052745267,0,0,0
2628.531928,0.052444904,0,0,0
2630.460418,0.051918033,0,0,0
2632.388908,0.050810023,0,0,0
2634.317398,0.048727198,0,0,0
2636.245888,0.055965271,0,0,0
2638.174378,0.054731005,0,0,0
2640.102868,0.054806417,0,0,0
2642.031358,0.055700992,0,0,0
2643.959849,0.047565761,0,0,0
2645.888339,0.048959376,0,0,0
2647.816829,0.050014851,0,0,0
2649.745319,0.050546023,0,0,0
2651.673809,0.050160911,0,0,0
2653.602299,0.04861805,0,0,0
2655.530789,0.055940202,0,0,0
2657.459279,0.054263956,0,0,0
2659.387769,0.053277639,0,0,0
2661.316259,0.052704965,0,0,0
2663.244749,0.052333703,0,0,0
2665.173239,0.052281857,0,0,0
2667.101729,0.052693135,0,0,0
2669.030219,0.053175269,0,0,0
2670.958709,0.053051942,0,0,0
2672.887199,0.052132585,0,0,0
2674.815689,0.050727679,0,0,0
2676.744179,0.049215243,0,0,0
2678.672669,0.047889341,0,0,0
2680.601159,0.046934107,0,0,0
2682.529649,0.046490316,0,0,0
2684.458139,0.046679715,0,0,0
2686.386629,0.047184146,0,0,0
2688.31512,0.047230491,0,0,0
2690.24361,0.046529344,0,0,0
2692.1721,0.045556022,0,0,0
2694.10059,0.044767399,0,0,0
2696.02908,0.044308604,0,0,0
2697.95757,0.044298895,0,0,0
2699.88606,0.044715823,0,0,0
2701.81455,0.045108704,0,0,0
2703.74304,0.044876807,0,0,0
2705.67153,0.043720096,0,0,0
2707.60002,0.047096887,0,0,0
2709.52851,0.044558055,0,0,0
2711.457,0.042045953,0,0,0
2713.38549,0.040267587,0,0,0
2715.31398,0.039799366,0,0,0
2717.24247,0.040559511,0,0,0
2719.17096,0.041817906,0,0,0
2721.09945,0.042769388,0,0,0
2723.02794,0.042965264,0,0,0
2724.95643,0.042452946,0,0,0
2726.88492,0.04144776,0,0,0
2728.81341,0.039796468,0,0,0
2730.7419,0.037267518,0,0,0
2732.67039,0.03626546,0,0,0
2734.598881,0.034048887,0,0,0
2736.527371,0.031856544,0,0,0
2738.455861,0.030373126,0,0,0
2740.384351,0,0,0,0
2742.312841,0,0,0,0
2744.241331,0,0,0,0
2746.169821,0,0,0,0
2748.098311,0.029290026,0,0,0
2750.026801,0.030405583,0,0,0
2751.955291,0.031013172,0,0,0
2753.883781,0.031514647,0,0,0
2755.812271,0.031917963,0,0,0
2757.740761,0.032007538,0,0.014788135,0
2759.669251,0.031650322,0,0.015212121,0
2761.597741,0.030825404,0,0.015644207,0
2763.526231,0.029292268,0,0.015065919,0
2765.454721,0,0,0.015507898,0
2767.383211,0,0,0.015961594,0
2769.311701,0,0,0.016423655,0
2771.240191,0,0,0.016484884,0
2773.168681,0,0,0.016947307,0
2775.097171,0,0,0.017412086,0
2777.025661,0,0,0.017879721,0
2778.954152,0,0,0.018347409,0
2780.882642,0,0,0.018814491,0
2782.811132,0,0,0.019284299,0
2784.739622,0,0,0.017822188,0
2786.668112,0,0,0.018288933,0
2788.596602,0,0,0.01875495,0
2790.525092,0,0,0.019221623,0
2792.453582,0,0,0.01969226,0
2794.382072,0,0,0.020170646,0
2796.310562,0,0,0.020655064,0
2798.239052,0,0,0.021138447,0
2800.167542,0,0,0.019324769,0
2802.096032,0,0,0.0197925,0
2804.024522,0,0,0.020257875,0
2805.953012,0,0,0.020727649,0
2807.881502,0,0,0.020544241,0
2809.809992,0,0,0.021048619,0
2811.738482,0,0,0.021568946,0
2813.666972,0,0,0.022097659,0
2815.595462,0,0,0.022623627,0
2817.523952,0,0,0.023137421,0
2819.452442,0,0,0.023639687,0
2821.380932,0,0,0.024136997,0
2823.309422,0,0,0.022642446,0
2825.237913,0,0,0.02313992,0
2827.166403,0,0,0.023650894,0
2829.094893,0,0,0.024174562,0
2831.023383,0,0,0.024701284,0
2832.951873,0,0,0.025223081,0
2834.880363,0,0,0.025738899,0
2836.808853,0,0,0.026252786,0
2838.737343,0,0,0.026771674,0
2840.665833,0,0,0.027299856,0
2842.594323,0,0,0.027835836,0
2844.522813,0,0,0.028381144,0
2846.451303,0,0,0.028941862,0
2848.379793,0,0,0.029513654,0
2850.308283,0,0,0.030079801,0
2852.236773,0,0,0.030628252,0
2854.165263,0,0,0.031156328,0
2856.093753,0,0,0.026647494,0
2858.022243,0,0,0.027115801,0
2859.950733,0,0,0.02757043,0
2861.879223,0,0,0.028022279,0
2863.807713,0,0,0.042866917,0
2865.736203,0,0,0.043392306,0
2867.664693,0,0,0.043939105,0
2869.593184,0,0,0.044500437,0
2871.521674,0,0,0.045067372,0
2873.450164,0,0,0.045629338,0
2875.378654,0,0,0.046177142,0
2877.307144,0,0,0.046709027,0
2879.235634,0,0,0.047231285,0
2881.164124,0,0,0.047753056,0
2883.092614,0,0,0.048280856,0
2885.021104,0,0,0.04881566,0
2886.949594,0,0,0.049357711,0
2888.878084,0,0,0.049910822,0
2890.806574,0,0,0.05047509,0
2892.735064,0,0,0.05104032,0
2894.663554,0,0,0.05159358,0
2896.592044,0,0,0.052130525,0
2898.520534,0,0,0.052656963,0
2900.449024,0,0,0.053180271,0
2902.377514,0,0,0.053702604,0
2904.306004,0,0,0.054223525,0
2906.234494,0,0,0.054746237,0
2908.162984,0,0,0.055278043,0
2910.091474,0,0,0.055823225,0
2912.019964,0,0,0.056376371,0
2913.948454,0,0,0.056927807,0
2915.876945,0,0,0.057472672,0
2917.805435,0,0,0.058009464,0
2919.733925,0,0,0.058534182,0
2921.662415,0,0,0.059040082,0
2923.590905,0,0,0.055196898,0
2925.519395,0,0,0.055647493,0
2927.447885,0,0,0.056086733,0
2929.376375,0,0,0.05652323,0
2931.304865,0,0,0.056955042,0
2933.233355,0,0,0.057376176,0
2935.161845,0,0,0.057787077,0
2937.090335,0,0,0.058192599,0
2939.018825,0,0,0.058594566,0
2940.947315,0,0,0.058990442,0
2942.875805,0,0,0.059377467,0
2944.804295,0,0,0.059757091,0
2946.732785,0,0,0.060133094,0
2948.661275,0,0,0.060506583,0
2950.589765,0,0,0.060873407,0
2952.518255,0,0,0.061228503,0
2954.446745,0,0,0.061575056,0
2956.375235,0,0,0.061924552,0
2958.303725,0,0,0.062283113,0
2960.232216,0,0,0.062644027,0
2962.160706,0,0,0.062994977,0
2964.089196,0,0,0.06332786,0
2966.017686,0,0,0.063641775,0
2967.946176,0,0,0.063940092,0
2969.874666,0,0,0.064224345,0
2971.803156,0,0,0.064493652,0
2973.731646,0,0,0.064751894,0
2975.660136,0,0,0.065009096,0
2977.588626,0,0,0.062373624,0
2979.517116,0,0,0.062621822,0
2981.445606,0,0,0.062855497,0
2983.374096,0,0,0.063076851,0
2985.302586,0,0,0.063288851,0
2987.231076,0,0,0.063486516,0
2989.159566,0,0,0.063663988,0
2991.088056,0,0,0.063822344,0
2993.016546,0,0,0.063967326,0
2994.945036,0,0,0.064103324,0
2996.873526,0,0,0.064228481,0
2998.802016,0,0,0.064337776,0
3000.730506,0,0,0.064431127,0
3002.658996,0,0,0.064512653,0
3004.587487,0,0,0.064583748,0
3006.515977,0,0,0.064643391,0
3008.444467,0,0,0.064689956,0
3010.372957,0,0,0.064720716,0
3012.301447,0,0,0.064733712,0
3014.229937,0,0,0.064728618,0
3016.158427,0,0,0.064703676,0
3018.086917,0,0,0.064655193,0
3020.015407,0,0,0.06458032,0
3021.943897,0,0,0.064480268,0
3023.872387,0,0,0.064362895,0
3025.800877,0,0,0.064239562,0
3027.729367,0,0,0.064113361,0
3029.657857,0,0,0.063976514,0
3031.586347,0,0,0.06382145,0
3033.514837,0,0,0.063646019,0
3035.443327,0,0,0.063448756,0
3037.371817,0,0,0.063226961,0
3039.300307,0,0,0.0629779,0
3041.228797,0,0,0.062702274,0
3043.157287,0,0,0.062407381,0
3045.085777,0,0,0.062100356,0
3047.014267,0,0,0.061777181,0
3048.942757,0,0,0.061427719,0
3050.871248,0,0,0.061047747,0
3052.799738,0,0,0.060639517,0
3054.728228,0,0,0.060206539,0
3056.656718,0,0,0.059751641,0
3058.585208,0,0,0.05927569,0
3060.513698,0,0,0.058780892,0
3062.442188,0,0,0.058273876,0
3064.370678,0,0,0.057758692,0
3066.299168,0,0,0.057230251,0
3068.227658,0,0,0.056681602,0
3070.156148,0,0,0.056109918,0
3072.084638,0,0,0.055511974,0
3074.013128,0,0,0.054881975,0
3075.941618,0,0,0.060812283,0
3077.870108,0,0,0.06012364,0
3079.798598,0,0,0.059405317,0
3081.727088,0,0,0.058660504,0
3083.655578,0,0,0.057891717,0
3085.584068,0,0,0.057099287,0
3087.512558,0,0,0.056283303,0
3089.441048,0,0,0.05544511,0
3091.369538,0,0,0.054586706,0
3093.298028,0,0,0.053711237,0
3095.226519,0,0,0.052823423,0
3097.155009,0,0,0.051925104,0
3099.083499,0,0,0.051011851,0
3101.011989,0,0,0.050075789,0
3102.940479,0,0,0.049111258,0
3104.868969,0,0,0.048114644,0
3106.797459,0,0,0.047082943,0
3108.725949,0,0,0.046018888,0
3110.654439,0,0,0.044932484,0
3112.582929,0,0,0.043830219,0
3114.511419,0,0,0.042709588,0
3116.439909,0,0,0.032073509,0
3118.368399,0,0,0.030901394,0
3120.296889,0,0,0.029708008,0
3122.225379,0,0,0.028501069,0
3124.153869,0,0,0.027283899,0
3126.082359,0,0,0.026053279,0
3128.010849,0,0,0.024807993,0
3129.939339,0,0,0.023550826,0
3131.867829,0,0,0.024324749,0
3133.796319,0,0,0.023037518,0
3135.724809,0,0,0.021736604,0
3137.653299,0,0,0.020421905,0
3139.581789,0,0,0.019725721,0
3141.51028,0,0,0.021678237,0
3143.43877,0,0,0.020348574,0
3145.36726,0,0,0.019012463,0
3147.29575,0,0,0.017667526,0
3149.22424,0,0,0.019275816,0
3151.15273,0,0,0.017928145,0
3153.08122,0,0,0.016590314,0
3155.00971,0,0,0.015908559,0
3156.9382,0,0,0.015852556,0
3158.86669,0,0,0.01450455,0
3160.79518,0,0,0,0
3162.72367,0,0,0,0
3164.65216,0,0,0,0
3166.58065,0,0,0,0
3168.50914,0,0,0,0
3170.43763,0,0,0,0
3172.36612,0,0,0,0
3174.29461,0,0,0,0
3176.2231,0,0,0,0
3178.15159,0,0,0,0
3180.08008,0,0,0,0
3182.00857,0,0,0,0
3183.93706,0,0,0,0
3185.865551,0,0,0,0
3187.794041,0,0,0,0
3189.722531,0,0,0,0
3191.651021,0,0,0,0
3193.579511,0,0,0,0
3195.508001,0,0,0,0
3197.436491,0,0,0,0
3199.364981,0,0,0,0
3201.293471,0,0,0,0
3203.221961,0,0,0,0
3205.150451,0,0,0,0
3207.078941,0,0,0,0
3209.007431,0,0,0,0
3210.935921,0,0,0,0
3212.864411,0,0,0,0
3214.792901,0,0,0,0
3216.721391,0,0,0,0
3218.649881,0,0,0,0
3220.578371,0,0,0,0
3222.506861,0,0,0,0
3224.435351,0,0,0,0
3226.363841,0,0,0,0
3228.292331,0,0,0,0
3230.220821,0,0,0,0
3232.149312,0,0,0,0
3234.077802,0,0,0,0
3236.006292,0,0,0,0
3237.934782,0,0,0,0
3239.863272,0,0,0,0
3241.791762,0,0,0,0
3243.720252,0,0,0,0
3245.648742,0,0,0,0
3247.577232,0,0,0,0
3249.505722,0,0,0,0
3251.434212,0,0,0,0
3253.362702,0,0,0,0
3255.291192,0,0,0,0
3257.219682,0,0,0,0
3259.148172,0,0,0,0
3261.076662,0,0,0,0
3263.005152,0,0,0,0
3264.933642,0,0,0,0
3266.862132,0,0,0,0
3268.790622,0,0,0,0
3270.719112,0,0,0,0
3272.647602,0,0,0,0
3274.576092,0,0,0,0
3276.504583,0,0,0,0
3278.433073,0,0,0,0
3280.361563,0,0,0,0
3282.290053,0,0,0,0
3284.218543,0,0,0,0
3286.147033,0,0,0,0
3288.075523,0,0,0,0
3290.004013,0,0,0,0
3291.932503,0,0,0,0
3293.860993,0,0,0,0
3295.789483,0,0,0,0
3297.717973,0,0,0,0
3299.646463,0,0,0,0
3301.574953,0,0,0,0
3303.503443,0,0,0,0
3305.431933,0,0,0,0
3307.360423,0,0,0,0
3309.288913,0,0,0,0
3311.217403,0,0,0,0
3313.145893,0,0,0,0
3315.074383,0,0,0,0
3317.002873,0,0,0,0
3318.931363,0,0,0,0
3320.859854,0,0,0,0
3322.788344,0,0,0,0
3324.716834,0,0,0,0
3326.645324,0,0,0,0
3328.573814,0,0,0,0
3330.502304,0,0,0,0
3332.430794,0,0,0,0
3334.359284,0,0,0,0
3336.287774,0,0,0,0
3338.216264,0,0,0,0
3340.144754,0,0,0,0
3342.073244,0,0,0,0
3344.001734,0,0,0,0
3345.930224,0,0,0,0
3347.858714,0,0,0,0
3349.787204,0,0,0,0
3351.715694,0,0,0,0
3353.644184,0,0,0,0
3355.572674,0,0,0,0
3357.501164,0,0,0,0
3359.429654,0,0,0,0
3361.358144,0,0,0,0
3363.286634,0,0,0,0
3365.215124,0,0,0,0
3367.143615,0,0,0,0
3369.072105,0,0,0,0
3371.000595,0,0,0,0
3372.929085,0,0,0,0
3374.857575,0,0,0,0
3376.786065,0.03179631,0,0,0
3378.714555,0.031811268,0,0,0
3380.643045,0.032439344,0,0,0
3382.571535,0.030393213,0,0,0
3384.500025,0.030344707,0,0,0
3386.428515,0,0,0,0
3388.357005,0,0,0,0
3390.285495,0,0,0,0
3392.213985,0,0,0,0
3394.142475,0,0,0,0
3396.070965,0,0,0,0
3397.999455,0,0,0,0
3399.927945,0,0,0,0
3401.856435,0,0,0,0
3403.784925,0,0,0,0
3405.713415,0,0,0,0
3407.641905,0,0,0,0
3409.570395,0,0,0,0
3411.498886,0.030943731,0,0,0
3413.427376,0.030936001,0,0,0
3415.355866,0.032815281,0,0,0
3417.284356,0.032905432,0,0,0
3419.212846,0.031762403,0,0,0
3421.141336,0.030462043,0,0,0
3423.069826,0.032971026,0,0,0
3424.998316,0.032954661,0,0,0
3426.926806,0.03073132,0,0,0
3428.855296,0.032574703,0,0,0
3430.783786,0.033875903,0,0,0
3432.712276,0.033371799,0,0.014377959,0
3434.640766,0.031024213,0,0.015067536,0
3436.569256,0.03154317,0,0.016317556,0
3438.497746,0.029855089,0,0.01633012,0
3440.426236,0.029341222,0,0.017553589,0
3442.354726,0.029191797,0,0.018753078,0
3444.283216,0,0,0.01993549,0
3446.211706,0,0,0.018475929,0
3448.140196,0.029413177,0,0.019682522,0
3450.068686,0.029713357,0,0.020903572,0
3451.997176,0.029589398,0,0.022121776,0
3453.925666,0.029351909,0,0.019531493,0
3455.854156,0.03010339,0,0.020249559,0
3457.782647,0.032642004,0,0.021430129,0
3459.711137,0.033241372,0,0.02259405,0
3461.639627,0.035802239,0,0.022954953,0
3463.568117,0.037151272,0,0.024064813,0
3465.496607,0.042139717,0,0.025159916,0
3467.425097,0.042868432,0,0.026250492,0
3469.353587,0.042730667,0,0.027332426,0
3471.282077,0.038497736,0,0.028397486,0
3473.210567,0.037169291,0,0.029445312,0
3475.139057,0.036520579,0,0.026434873,0
3477.067547,0.034156961,0,0.027513724,0
3478.996037,0.032896248,0,0.028593878,0
3480.924527,0.03080497,0,0.029656847,0
3482.853017,0.031476879,0,0.030696989,0
3484.781507,0,0,0.031721761,0
3486.709997,0,0,0.032732758,0
3488.638487,0,0,0.03372543,0
3490.566977,0,0,0.034703005,0
3492.495467,0,0,0.035678471,0
3494.423957,0.030786343,0,0.036663941,0
3496.352447,0.032285263,0,0.037656551,0
3498.280937,0.035886898,0,0.038635297,0
3500.209427,0.042101388,0,0.039581048,0
3502.137918,0.043751278,0,0.040492562,0
3504.066408,0.038583472,0,0.041374144,0
3505.994898,0.036379893,0,0.042226281,0
3507.923388,0.033993655,0,0.043057248,0
3509.851878,0.033495286,0,0.043885794,0
3511.780368,0.033887764,0,0.05315187,0
3513.708858,0.03461483,0,0.053982621,0
3515.637348,0.036042273,0,0.054832855,0
3517.565838,0.036855644,0,0.055690324,0
3519.494328,0.038205755,0,0.056534298,0
3521.422818,0.037672394,0,0.057340817,0
3523.351308,0.036445912,0,0.058096018,0
3525.279798,0.033384912,0,0.058808667,0
3527.208288,0.031634075,0,0.059498406,0
3529.136778,0.032332078,0,0.060173143,0
3531.065268,0.031198564,0,0.060832979,0
3532.993758,0.031656529,0,0.061487258,0
3534.922248,0.030816869,0,0.062146468,0
3536.850738,0.03303702,0,0.06280286,0
3538.779228,0.033920097,0,0.063432428,0
3540.707718,0.035505804,0,0.06401929,0
3542.636208,0.036855167,0,0.064574476,0
3544.564698,0.037064565,0,0.065120446,0
3546.493189,0.035534735,0,0.065661064,0
3548.421679,0.033761402,0,0.066183922,0
3550.350169,0.031032548,0,0.066684833,0
3552.278659,0.031465855,0,0.067172252,0
3554.207149,0.02990713,0,0.067650916,0
3556.135639,0,0,0.068117873,0
3558.064129,0,0,0.068577633,0
3559.992619,0.030154907,0,0.069043604,0
3561.921109,0.032014909,0,0.069513054,0
3563.849599,0.03073237,0,0.069955787,0
3565.778089,0.030587355,0,0.070340359,0
3567.706579,0.031905657,0,0.070661056,0
3569.635069,0.030314647,0,0.070931882,0
3571.563559,0,0,0.073364358,0
3573.492049,0,0,0.073563245,0
3575.420539,0,0,0.073742071,0
3577.349029,0,0,0.073926425,0
3579.277519,0,0,0.068078432,0
3581.206009,0,0,0.068301558,0
3583.134499,0,0,0.068491799,0
3585.062989,0,0,0.068635216,0
3586.991479,0,0,0.068739428,0
3588.919969,0,0,0.068815079,0
3590.848459,0,0,0.068869685,0
3592.77695,0,0,0.068899838,0
3594.70544,0,0,0.068896362,0
3596.63393,0,0,0.068863939,0
3598.56242,0,0,0.068819688,0
3600.49091,0,0,0.068772994,0
3602.4194,0,0,0.068724608,0
3604.34789,0,0,0.068676725,0
3606.27638,0,0,0.068630171,0
3608.20487,0,0,0.068585604,0
3610.13336,0,0,0.068545745,0
3612.06185,0,0,0.068496834,0
3613.99034,0,0,0.068403943,0
3615.91883,0,0,0.068250434,0
3617.84732,0,0,0.068075938,0
3619.77581,0,0,0.067947958,0
3621.7043,0,0,0.06789209,0
3623.63279,0,0,0.067874468,0
3625.56128,0,0,0.067845344,0
3627.48977,0,0,0.067778654,0
3629.41826,0,0,0.067678013,0
3631.34675,0,0,0.067550107,0
3633.27524,0,0,0.073216102,0
3635.20373,0,0,0.073028139,0
3637.132221,0,0,0.07288688,0
3639.060711,0,0,0.072870404,0
3640.989201,0,0,0.07299985,0
3642.917691,0,0,0.073218098,0
3644.846181,0,0,0.0676757,0
3646.774671,0,0,0.067891163,0
3648.703161,0,0,0.06809283,0
3650.631651,0,0,0.068273554,0
3652.560141,0,0,0.068399386,0
3654.488631,0,0,0.068457447,0
3656.417121,0,0,0.068476814,0
3658.345611,0,0,0.068503642,0
3660.274101,0,0,0.06857271,0
3662.202591,0,0,0.068687951,0
3664.131081,0,0,0.068839968,0
3666.059571,0,0,0.069037277,0
3667.988061,0,0,0.069266513,0
3669.916551,0,0,0.069445648,0
3671.845041,0,0,0.069478671,0.00550461
3673.773531,0,0,0.069322864,0.005556956
3675.702021,0,0,0.068983703,0
3677.630511,0,0,0.068502142,0
3679.559001,0,0,0.067950406,0
3681.487491,0,0,0.072966477,0
3683.415982,0,0,0.072393383,0
3685.344472,0,0,0.071793862,0
3687.272962,0,0,0.071119355,0
3689.201452,0,0,0.070321149,0
3691.129942,0,0,0.069385681,0
3693.058432,0,0,0.068329477,0
3694.986922,0,0,0.067175412,0
3696.915412,0,0,0.065958567,0
3698.843902,0,0,0.064723957,0
3700.772392,0,0,0.063500698,0
3702.700882,0,0,0.062292386,0
3704.629372,0,0,0.061078991,0
3706.557862,0,0,0.059823809,0
3708.486352,0,0,0.058499266,0
3710.414842,0,0,0.057100915,0
3712.343332,0,0,0.0556311,0
3714.271822,0,0,0.054088363,0
3716.200312,0,0,0.052479024,0
3718.128802,0,0,0.043011973,0
3720.057292,0,0,0.041355753,0
3721.985782,0,0,0.039735616,0
3723.914272,0,0,0.03816933,0
3725.842762,0,0,0.03664271,0
3727.771253,0,0,0.03513378,0
3729.699743,0,0,0.033617785,0
3731.628233,0,0,0.032068758,0
3733.556723,0,0,0.030496131,0
3735.485213,0,0,0.028939202,0
3737.413703,0,0,0.027397304,0
3739.342193,0,0,0.027245799,0
3741.270683,0,0,0.025683521,0.00559434
3743.199173,0,0,0.024141337,0.006682846
3745.127663,0,0,0.022608766,0.007889284
3747.056153,0,0,0.022013264,0.008562365
3748.984643,0,0,0.020367842,0.008070555
3750.913133,0,0,0.022415212,0.006547467
3752.841623,0,0,0.020625243,0
3754.770113,0,0,0.018846157,0
3756.698603,0,0,0.018720633,0
3758.627093,0,0,0.01701365,0
3760.555583,0,0,0.018603751,0
3762.484073,0,0,0.017096619,0
3764.412563,0,0,0.015632859,0
3766.341053,0,0,0.014461313,0
3768.269543,0,0,0,0
3770.198033,0,0,0,0
3772.126523,0,0,0,0
3774.055014,0,0,0,0
3775.983504,0,0,0,0
3777.911994,0,0,0,0
3779.840484,0,0,0,0
3781.768974,0,0,0,0
3783.697464,0,0,0,0
3785.625954,0,0,0,0
3787.554444,0,0,0,0
3789.482934,0,0,0,0
3791.411424,0,0,0,0
3793.339914,0,0,0,0
3795.268404,0,0,0,0
3797.196894,0,0,0,0
3799.125384,0,0,0,0
3801.053874,0,0,0,0
3802.982364,0,0,0,0
3804.910854,0,0,0,0
3806.839344,0,0,0,0
3808.767834,0,0,0,0
3810.696324,0,0,0,0
3812.624814,0,0,0,0
3814.553304,0,0,0,0
3816.481794,0,0,0,0
3818.410285,0,0,0,0
3820.338775,0,0,0,0
3822.267265,0,0,0,0
3824.195755,0,0,0,0
3826.124245,0,0,0,0
3828.052735,0,0,0,0
3829.981225,0,0,0,0
3831.909715,0,0,0,0
3833.838205,0,0,0,0
3835.766695,0,0,0,0
3837.695185,0,0,0,0
3839.623675,0,0,0,0
3841.552165,0,0,0,0
3843.480655,0,0,0,0
3845.409145,0,0,0,0
3847.337635,0,0,0,0
3849.266125,0,0,0,0
3851.194615,0,0,0,0
3853.123105,0,0,0,0
3855.051595,0,0,0,0
3856.980085,0,0,0,0
3858.908575,0,0,0,0
3860.837065,0,0,0,0
3862.765556,0,0,0,0
3864.694046,0,0,0,0
3866.622536,0,0,0,0
3868.551026,0,0,0,0
3870.479516,0,0,0,0
3872.408006,0,0,0,0
3874.336496,0,0,0,0
3876.264986,0,0,0,0
3878.193476,0,0,0,0
3880.121966,0,0,0,0
3882.050456,0,0,0,0
3883.978946,0,0,0,0
3885.907436,0,0,0,0
3887.835926,0,0,0,0
3889.764416,0,0,0,0
3891.692906,0,0,0,0
3893.621396,0,0,0,0
3895.549886,0,0,0,0
3897.478376,0,0,0,0
3899.406866,0,0,0,0
3901.335356,0,0,0,0
3903.263846,0,0,0,0
3905.192336,0,0,0,0
3907.120826,0,0,0,0
3909.049317,0,0,0,0
3910.977807,0,0,0,0
3912.906297,0.029955775,0,0,0
3914.834787,0.030040403,0,0.015742682,0
3916.763277,0.02982487,0,0.018266778,0
3918.691767,0.030762002,0,0.01659571,0
3920.620257,0.030973221,0,0.019250977,0
3922.548747,0.035320579,0,0.019724911,0
3924.477237,0.036826945,0,0.020473938,0
3926.405727,0.037677837,0,0.023390535,0
3928.334217,0.04200882,0,0.024673164,0
3930.262707,0.042559056,0,0.027798399,0
3932.191197,0.048613511,0,0.031040727,0
3934.119687,0.051910118,0,0.034404041,0
3936.048177,0.055711567,0,0.048250177,0
3937.976667,0.058626727,0,0.047496518,0
3939.905157,0.056346598,0,0.051202111,0
3941.833647,0.056592635,0,0.055034489,0
3943.762137,0.055939395,0,0.056463862,0
3945.690627,0.056141784,0,0.060482775,0
3947.619117,0.058954045,0,0.064599403,0
3949.547607,0.064820673,0,0.068003686,0
3951.476097,0.071165597,0,0.072405056,0
3953.404588,0.080740579,0,0.076915749,0
3955.333078,0.090975248,0,0.081530063,0
3957.261568,0.10058235,0,0.086251443,0
3959.190058,0.121471429,0,0.094419613,0
3961.118548,0.128208435,0,0.099370972,0
3963.047038,0.134777478,0,0.104466679,0
3964.975528,0.140605681,0,0.109711719,0
3966.904018,0.145349603,0,0.115110597,0
3968.832508,0.151185236,0,0.120660659,0
3970.760998,0.154440648,0,0.126341529,0
3972.689488,0.157644764,0,0.132134941,0
3974.617978,0.161525638,0,0.138048085,0
3976.546468,0.166632597,0,0.141054296,0
3978.474958,0.173810772,0,0.147206046,0
3980.403448,0.172992414,0,0.153499729,0
3982.331938,0.182233647,0,0.15994522,0
3984.260428,0.189326654,0,0.160002592,0
3986.188918,0.194440055,0,0.160066919,0
3988.117408,0.198579745,0.074035274,0.160131577,0
3990.045898,0.202417186,0.074591064,0.160186663,0
3991.974388,0.20672333,0.080320334,0.160228137,0
3993.902878,0.212374159,0.081635658,0.160267703,0.005376396
3995.831368,0.220167096,0.087610214,0.160307269,0.005511691
3997.759858,0.223091584,0.093038155,0.160349446,0.005962549
3999.688349,0.229293111,0.10040994,0.160396847,0.007046529
4001.616839,0.239413266,0.104057177,0.160452083,0.007629453
